"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1770670003739848873","Thu Mar 21 04:58:40 +0000 2024","0","@JumatiB Rakyat bergembira atas kemenangan Prabowo-Gibran. #PragibMenangTelak 96JutaOrg PilihPraGib","1770676376796017024","","JumatiB","in","Jakarta Timur","0","0","0","https://x.com/AFatohir36737/status/1770676376796017024","1719907175345352704","AFatohir36737"
"1770676365517525268","Thu Mar 21 04:58:37 +0000 2024","0","Suara rakyat mengukuhkan kemenangan Prabowo-Gibran sebagai Presiden dan Wakil Presiden. #PragibMenangTelak 96JutaOrg PilihPraGib https://t.co/ubDCEpCKcm","1770676365517525268","https://pbs.twimg.com/media/GJK0w5aasAAwprE.jpg","","in","Cilacap, Jawa Tengah","0","0","0","https://x.com/YudistiraGea/status/1770676365517525268","1704766291696103424","YudistiraGea"
"1770676363709608015","Thu Mar 21 04:58:37 +0000 2024","0","Kemenangan Prabowo-Gibran: Langkah Pertama Menuju Indonesia yang Adil dan Sejahtera. #PragibMenangTelak 96JutaOrg PilihPraGib https://t.co/OIenhDaZBd","1770676363709608015","https://pbs.twimg.com/media/GJK0wmhbwAAiPH5.jpg","","in","Setia Budi, Indonesia","0","0","0","https://x.com/BhadraBian/status/1770676363709608015","1701130482849914880","BhadraBian"
"1770676320722387436","Thu Mar 21 04:58:27 +0000 2024","0","Kemenangan Prabowo-Gibran menginspirasi untuk membangun bangsa yang lebih baik. #PragibMenangTelak 96JutaOrg PilihPraGib https://t.co/ZAKisrYL9P","1770676320722387436","https://pbs.twimg.com/ext_tw_video_thumb/1770676287906181120/pu/img/186Kpe9ZKSnccOQ7.jpg","","in","Banjarmasin","0","0","0","https://x.com/saputri_lulusap/status/1770676320722387436","1717055997385285632","saputri_lulusap"
"1770676317916459150","Thu Mar 21 04:58:26 +0000 2024","0","Kemenangan Prabowo-Gibran adalah awal dari perubahan positif di Indonesia. #PragibMenangTelak 96JutaOrg PilihPraGib","1770676317916459150","","","in","Sukabumi","0","0","0","https://x.com/KurnialgSirait/status/1770676317916459150","1736601246780600320","KurnialgSirait"
"1770676316364529914","Thu Mar 21 04:58:26 +0000 2024","0","Indonesia memasuki era baru dengan kemenangan Prabowo-Gibran membawa harapan baru untuk kemajuan bangsa. #PragibMenangTelak 96JutaOrg PilihPraGib https://t.co/jR0NHFZ4Ol","1770676316364529914","https://pbs.twimg.com/ext_tw_video_thumb/1770676272135618560/pu/img/U-yUmRumsBj_CHaS.jpg","","in","Mukomuko","0","0","0","https://x.com/TitivtHutapea/status/1770676316364529914","1750419738558435328","TitivtHutapea"
"1770670234283933899","Thu Mar 21 04:58:25 +0000 2024","0","@tommpratama Dengan kemenangan Prabowo-Gibran kita merasa optimis akan masa depan yang lebih baik dan lebih adil. #PragibMenangTelak 96JutaOrg PilihPraGib","1770676313097121965","","tommpratama","in","Gunung Sindur, Indonesia","0","0","0","https://x.com/gemini_haira/status/1770676313097121965","1702146809324597248","gemini_haira"
"1770676309137756604","Thu Mar 21 04:58:24 +0000 2024","0","Kemenangan yang ditunggu-tunggu: Prabowo-Gibran terpilih dengan suara mayoritas. #PragibMenangTelak 96JutaOrg PilihPraGib","1770676309137756604","","","in","Kota Malang, Jawa Timur","0","0","0","https://x.com/AlasyaRena/status/1770676309137756604","1704788909304233984","AlasyaRena"
"1770663763798348024","Thu Mar 21 04:58:24 +0000 2024","0","@tommpratama @prabowo @gibran_tweet Selamat kepada Prabowo-Gibran atas kemenangan yang gemilang ini. Semoga mereka dapat memberikan dampak positif yang besar bagi masyarakat. #PragibMenangTelak 96JutaOrg PilihPraGib","1770676309007712431","","tommpratama","in","Pademangan, Indonesia","0","0","0","https://x.com/NianaTira/status/1770676309007712431","1702241602314588160","NianaTira"
"1770670003739848873","Thu Mar 21 04:58:19 +0000 2024","0","@JumatiB Prabowo-Gibran berhasil meraih kemenangan dengan dukungan yang luar biasa mantap! #PragibMenangTelak 96JutaOrg PilihPraGib","1770676288866631962","","JumatiB","in","Penjaringan, Indonesia","0","0","0","https://x.com/VinoRamadh19046/status/1770676288866631962","1719655907817406464","VinoRamadh19046"
"1770676281174069670","Thu Mar 21 04:58:17 +0000 2024","0","Kemenangan Prabowo-Gibran dalam Pilpres 2024 Didukung oleh Peran Kunci Partai Golkar #airlanggacenter nyatabanget 02unggultotal suarapakbowo jelasmutlak kitaaku kamu02juaranya yespakbowo yescampeones https://t.co/ds1gpWMSGZ","1770676281174069670","","","in","","0","0","0","https://x.com/effengeel/status/1770676281174069670","1455098961123938310","effengeel"
"1770676280096346452","Thu Mar 21 04:58:17 +0000 2024","0","Kemenangan Prabowo-Gibran: Langkah Pertama Menuju Indonesia yang Adil dan Makmur. #PragibMenangTelak 96JutaOrg PilihPraGib https://t.co/OMOFCfSx8F","1770676280096346452","https://pbs.twimg.com/ext_tw_video_thumb/1770676174819414016/pu/img/jb2FeXtW_eRb2lI7.jpg","","in","Rimbo Bujang, Indonesia","0","0","0","https://x.com/ANurmala46021/status/1770676280096346452","1715360082106687488","ANurmala46021"
